20,6.2
100,6.635068493
200,7.17890411
300,7.722739726
400,8.266575342
500,8.810410959
600,9.354246575
700,9.898082192
750,10.17
800,10.44191781
900,10.98575342
995,10.50239726
1100,12.07342466
1200,12.61726027
1300,13.16109589
1400,13.70493151
1500,14.24876712
1600,14.79260274
1650,15.06452055
1655,15.0917
